actual_comm	pred_comm	lstm-3-0	lstm-3-1	lstm-3-2	lstm-3-3	transformer-3-0	transformer-3-1	transformer-3-2	transformer-3-3
22	17	0.0051108846	0.005049107	0.0068094227	0.007505357	0.00941658	0.0058419183	0.006061466	0.005689442
22	18	0.048172913	0.037600197	0.03667491	0.04350953	0.031177482	0.04208593	0.027758619	0.040678523
22	19	0.0047719358	0.004545758	0.005684364	0.005722683	0.007946355	0.0055116066	0.0055913823	0.0057115993
22	20	0.0070931497	0.008169043	0.005664877	0.008443123	0.013169188	0.0071496973	0.0074563622	0.008274882
22	21	0.011297538	0.013030749	0.013985297	0.011701651	0.014175507	0.012276847	0.01135641	0.013681929
22	22	0.15935741	0.1890167	0.20602435	0.17410894	0.13334511	0.13792473	0.18953815	0.18823823
22	23	0.0082050925	0.009946389	0.008831085	0.010647902	0.011634586	0.01127452	0.011563853	0.0116703855
22	24	0.013130921	0.016873501	0.016654039	0.016347276	0.01360974	0.015641088	0.014040592	0.015910676
22	25	0.0040199934	0.00433429	0.004351822	0.005171441	0.006997699	0.004705059	0.004747212	0.003240887
22	26	0.024910824	0.028793814	0.025874417	0.027596777	0.0280912	0.02550518	0.028206568	0.024755282
22	27	0.015162308	0.015269301	0.01574335	0.017127989	0.015297154	0.015969584	0.013057349	0.01431034
22	28	0.022444276	0.022368655	0.022694875	0.025661029	0.03667492	0.036003098	0.029270936	0.021423457
22	29	0.023183016	0.027714226	0.02991914	0.022710472	0.028521635	0.031218635	0.03397177	0.022774745
22	30	0.0043497365	0.0038234557	0.004934295	0.0056430935	0.0060688923	0.0049307933	0.0038669158	0.0049584494
22	31	0.0060036904	0.005596887	0.005095771	0.0063039535	0.010139464	0.004504412	0.0074268095	0.007503064
22	32	0.012318278	0.014345329	0.016853048	0.015276744	0.015319314	0.014679177	0.014465441	0.013549226
22	33	0.007512092	0.0065992577	0.0065860758	0.0069261678	0.008165125	0.006439377	0.0061586723	0.007250287
22	34	0.007890602	0.0075869486	0.008174533	0.0074783545	0.011958104	0.0069946796	0.0099516	0.008038206
22	35	0.00731109	0.006577719	0.0050960667	0.005917311	0.010759868	0.0073715164	0.007037607	0.006030101
22	36	0.005184777	0.005544695	0.0053391093	0.007058513	0.008253003	0.008737367	0.007771595	0.005133927
22	37	0.058119826	0.049125925	0.045796204	0.056047224	0.043635286	0.060696177	0.056673728	0.048734818
22	38	0.0147347655	0.013269998	0.014331418	0.018552005	0.015586379	0.015076873	0.01317191	0.014964839
22	39	0.03363601	0.02831647	0.027180942	0.026129602	0.033466436	0.03701069	0.03521321	0.036040448
22	40	0.0061754463	0.007126954	0.007116362	0.006843953	0.011592633	0.010960953	0.012323121	0.0071613854
22	41	0.0044657467	0.0056926184	0.0040602926	0.0056357114	0.009232295	0.005366834	0.006461276	0.00448191
22	42	0.013975689	0.017349955	0.016038872	0.019641744	0.015205314	0.014095509	0.013148553	0.015780775
22	43	0.019898688	0.015463849	0.017321646	0.019448472	0.02208052	0.018210273	0.021072747	0.020673567
22	44	0.013459126	0.017937291	0.018393058	0.016823962	0.016174925	0.015745597	0.012948114	0.014650476
22	45	0.03085567	0.028314952	0.034740683	0.0272039	0.03525674	0.035709456	0.024481663	0.03192676
23	0	0.014927238	0.011846278	0.011194028	0.014176836	0.0104356725	0.0132294325	0.010557125	0.012578361
23	1	0.009463076	0.010062807	0.0101651065	0.0094130095	0.008929174	0.008607328	0.008730157	0.008207979
23	2	0.0060677393	0.008257049	0.0051786215	0.005330641	0.007829567	0.007222658	0.005246107	0.0073018693
23	3	0.010049761	0.010873915	0.01342788	0.014528431	0.011605208	0.010293527	0.010759134	0.011805309
23	4	0.012694874	0.012991131	0.012725928	0.012417998	0.010281517	0.010167466	0.010128481	0.01256212
23	5	0.004025392	0.0044842646	0.004766366	0.00504766	0.0055003804	0.0075590583	0.0046014073	0.0041620927
23	6	0.018640487	0.019510185	0.021203771	0.017957842	0.019349327	0.019303638	0.02222707	0.017105736
23	7	0.0062115826	0.006893528	0.0066390485	0.008331255	0.008922154	0.007428928	0.0072846035	0.007889012
23	8	0.009392508	0.00759136	0.010769624	0.0077908244	0.011597442	0.009616291	0.010451018	0.0087764
23	9	0.008740763	0.008711189	0.00824555	0.009137879	0.008660681	0.008611804	0.008805358	0.009305362
23	10	0.015285604	0.018583806	0.020734988	0.0153856715	0.014117832	0.015749604	0.014871596	0.016170025
23	11	0.012127897	0.01108554	0.011834469	0.012055079	0.011233138	0.009572809	0.012520504	0.012144026
23	12	0.013978692	0.012306083	0.0131148435	0.016473873	0.015595393	0.014693446	0.012640057	0.013930851
23	13	0.008845644	0.008527817	0.01011788	0.011521875	0.008759216	0.0095149875	0.010114741	0.010289671
23	14	0.020158852	0.019691553	0.022215515	0.017942395	0.016714767	0.020818664	0.016151657	0.01906503
23	15	0.008951001	0.009364601	0.011864374	0.009793178	0.010491846	0.0107293185	0.0095251165	0.008901835
23	16	0.010494037	0.010312995	0.0114485165	0.009574858	0.012591905	0.01013023	0.007957521	0.011641642
23	17	0.009881899	0.010265423	0.010860687	0.009922214	0.0113375895	0.013400053	0.009311574	0.009062215
23	18	0.009616213	0.01056204	0.008727908	0.009223476	0.00811677	0.009091573	0.0073344354	0.0082244985
23	19	0.00893051	0.006151741	0.007862544	0.006755516	0.011559026	0.007561392	0.006176096	0.0070774793
23	20	0.019178098	0.021726022	0.020345172	0.019682933	0.032549325	0.022932036	0.02125598	0.02126681
23	21	0.011818934	0.011437584	0.011538672	0.011231059	0.012047056	0.011414665	0.009955515	0.010159387
23	22	0.008377383	0.011744066	0.008047774	0.009140195	0.0100184055	0.010996877	0.0075484603	0.008764937
23	23	0.4665118	0.46914494	0.48185176	0.46481335	0.43225694	0.4547667	0.49898636	0.46410015
23	24	0.016164847	0.018482074	0.016266566	0.019853959	0.015283887	0.015795253	0.01579504	0.016764287
23	25	0.0050014732	0.005538583	0.006019745	0.0064613363	0.007613843	0.0050520133	0.0062103965	0.0043582814
23	26	0.008366973	0.0076979487	0.0077580893	0.00876507	0.009049845	0.009912197	0.007412836	0.008626101
23	27	0.023231609	0.02366136	0.019778708	0.020784043	0.0197217	0.019669026	0.016977167	0.026771193
23	28	0.009994979	0.008755252	0.0062583317	0.007888497	0.009905821	0.011316461	0.009775144	0.007476942
23	29	0.01217628	0.013090774	0.012341861	0.010599249	0.015015627	0.015991142	0.010737648	0.012018837
23	30	0.004790341	0.005324199	0.0054526716	0.00485529	0.005346776	0.0054086433	0.003976812	0.0049561555
23	31	0.007122788	0.007717819	0.0075243916	0.005987924	0.008847275	0.005973701	0.0073398543	0.008409437
23	32	0.010286624	0.0113597885	0.013412272	0.013281582	0.013557443	0.011925475	0.013300038	0.0105742095
23	33	0.011339849	0.009546563	0.010186811	0.011458789	0.013493757	0.010626586	0.012617877	0.012389069
23	34	0.01825256	0.012806517	0.014725364	0.015338536	0.014698	0.0130784	0.014776658	0.016547546
23	35	0.016007038	0.012032764	0.010120514	0.013576854	0.019296063	0.01702956	0.015870687	0.017064901
23	36	0.00666977	0.0068049105	0.006591573	0.008649532	0.009299155	0.009158471	0.007381918	0.005788274
23	37	0.00776877	0.0063700834	0.0066419016	0.00883274	0.0068665287	0.008041475	0.0064028907	0.0062334007
23	38	0.0073751956	0.007624369	0.007320282	0.008166612	0.007614277	0.009382633	0.0071658343	0.009391205
23	39	0.006333012	0.0067112045	0.005261609	0.006131805	0.006456466	0.007596056	0.0065282737	0.005116675
23	40	0.012783079	0.01436189	0.012313304	0.014107216	0.018092204	0.018794788	0.017978992	0.015281217
23	41	0.010940635	0.0095373	0.00936545	0.01150134	0.0114095835	0.010702358	0.01134088	0.012357387
23	42	0.018024653	0.02082985	0.016645541	0.018219752	0.016348789	0.01577217	0.014202843	0.017319683
23	43	0.035026856	0.031328678	0.025450485	0.030504823	0.033968955	0.029995225	0.028163517	0.026733587
23	44	0.01921987	0.022126118	0.019854546	0.021334585	0.019337403	0.01785737	0.017300578	0.028380575
23	45	0.0087528415	0.006166036	0.005828963	0.006052422	0.008276288	0.00750853	0.00560404	0.0069482387
24	0	0.018932007	0.017460162	0.017214628	0.020009052	0.019337058	0.01914368	0.019805754	0.019752286
24	1	0.02350461	0.023817597	0.023182796	0.022145892	0.020843297	0.022980053	0.021295367	0.022552352
24	2	0.009090802	0.00880772	0.0076916544	0.009582604	0.012090109	0.010646243	0.008600484	0.009067938
24	3	0.020758789	0.023433397	0.021812247	0.022770766	0.025999341	0.022580005	0.02358477	0.020378992
24	4	0.015903145	0.019299395	0.022599705	0.020197598	0.02014534	0.01709759	0.020254683	0.02175555
24	5	0.0056096474	0.00603843	0.0059848796	0.0068607586	0.008340979	0.009305442	0.0058712624	0.006163851
24	6	0.017970165	0.01818437	0.017596975	0.018097175	0.019403456	0.020249061	0.02014342	0.017291624
24	7	0.013288577	0.012228072	0.013183932	0.01425171	0.015272961	0.013583115	0.0162568	0.012915076
24	8	0.00956442	0.0089911325	0.008646473	0.010381561	0.012006621	0.0104392115	0.009961927	0.01010325
24	9	0.020177178	0.01673115	0.019443624	0.020134207	0.021485442	0.020230059	0.017277895	0.023429232
24	10	0.047182545	0.051221486	0.04858267	0.04442898	0.041194733	0.04346516	0.049420502	0.047334615
24	11	0.035693023	0.03195348	0.031599674	0.030862514	0.034962498	0.030443238	0.036179364	0.034019142
24	12	0.011252324	0.010363624	0.011038087	0.011155848	0.013540423	0.013494801	0.010448584	0.010765389
24	13	0.032313433	0.029678833	0.032445095	0.033228178	0.030391509	0.029946424	0.03351468	0.037349626
24	14	0.025379233	0.024947518	0.02453661	0.025081472	0.023223218	0.024497297	0.021918641	0.023856062
24	15	0.022383723	0.020691713	0.022003017	0.020976216	0.022953672	0.024402805	0.020140173	0.01979698
24	16	0.03821307	0.03522026	0.037925325	0.035121586	0.03446525	0.032890398	0.03420006	0.032268498
24	17	0.013365299	0.012494367	0.01413238	0.012748971	0.016445434	0.013881952	0.014018091	0.011141986
24	18	0.02608973	0.024532182	0.02556069	0.025439527	0.023765214	0.025763256	0.024390278	0.02410054
24	19	0.00914874	0.00875704	0.009089641	0.009670571	0.0130872065	0.009401116	0.009899615	0.009581417
24	20	0.01038978	0.01188381	0.011417709	0.014845407	0.017942032	0.014179166	0.013070144	0.012360314
24	21	0.021951012	0.021180177	0.020194884	0.01851426	0.024730373	0.021878898	0.019832635	0.021435551
24	22	0.015542276	0.017272031	0.013100256	0.018265568	0.018026954	0.017617686	0.014963116	0.014977804
24	23	0.016490629	0.018142952	0.01672476	0.02048766	0.02123401	0.020343801	0.019816885	0.019112466
24	24	0.07250652	0.09255375	0.09539193	0.08576606	0.05179404	0.059874922	0.07836993	0.08979889
24	25	0.009479829	0.010400435	0.009998411	0.011049747	0.014195049	0.009698371	0.010834541	0.008068344
24	26	0.02829222	0.018566156	0.022427153	0.023485502	0.021694325	0.022906365	0.024255823	0.023538277
24	27	0.031073734	0.028292244	0.027808122	0.028629906	0.025915587	0.028293068	0.023860097	0.027323222
24	28	0.008213088	0.0075952657	0.0073321965	0.008429319	0.011848886	0.010983012	0.00937765	0.0072244816
24	29	0.020758454	0.020539615	0.02585072	0.02224669	0.023339419	0.025110122	0.021745818	0.019660035
24	30	0.0109337345	0.009478115	0.010318108	0.010198758	0.011723381	0.011002463	0.00872669	0.009330613
24	31	0.0073065357	0.0091967825	0.008958619	0.009662296	0.013404256	0.00865784	0.0109255565	0.011809393
24	32	0.05200752	0.050618835	0.05683632	0.047817145	0.040606916	0.04574012	0.05137397	0.052901097
24	33	0.011831667	0.009177534	0.011034826	0.01264875	0.013621041	0.0125134615	0.012133297	0.013560942
24	34	0.015812855	0.018146843	0.0138856005	0.016446965	0.017798949	0.015791794	0.016006282	0.016047496
24	35	0.0093852375	0.009817405	0.008517429	0.009171101	0.015741523	0.013332707	0.01268989	0.009908953
24	36	0.018662719	0.016036646	0.015786482	0.015430669	0.01888606	0.019754667	0.015813086	0.013910504
24	37	0.020576064	0.01963452	0.016897766	0.022184981	0.021762498	0.021972217	0.025317132	0.019626135
24	38	0.036627643	0.029896699	0.033712376	0.030514872	0.028579859	0.03859271	0.034077637	0.03446971
24	39	0.010160161	0.011125204	0.009896194	0.009672679	0.011773904	0.011145606	0.011322479	0.0109024085
24	40	0.019137608	0.020199424	0.018818846	0.021731474	0.024378136	0.025315009	0.025248706	0.021049945
24	41	0.0062690624	0.0067515597	0.005918981	0.008322928	0.011429	0.009251035	0.008200931	0.0065224846
24	42	0.04000512	0.04381142	0.040342372	0.0358136	0.031839497	0.0330751	0.031896282	0.03816895
24	43	0.029208507	0.028005656	0.02790979	0.02805892	0.030355329	0.031714186	0.030961268	0.027744174
24	44	0.052510038	0.05817539	0.048461575	0.04853409	0.036016397	0.0458451	0.043902613	0.04808458
24	45	0.00904752	0.008649599	0.008188474	0.00892546	0.012408826	0.01096967	0.008095183	0.008838831
25	0	0.0052975	0.0050128205	0.004274782	0.005311238	0.0057533346	0.005442014	0.00512845	0.0049243574
25	1	0.005839383	0.0052746087	0.004798598	0.0064947205	0.0057314252	0.0062773987	0.0053992197	0.0064338697
25	2	0.0038863546	0.0035502804	0.0031437562	0.0040198127	0.004896883	0.005290499	0.0040030214	0.004278323
25	3	0.008931196	0.009098421	0.00883854	0.008705172	0.011333062	0.010820118	0.009634193	0.010294472
25	4	0.00639684	0.007689517	0.0068162046	0.0072526443	0.0071667256	0.006591658	0.0072214436	0.007677306
25	5	0.005391279	0.0062377155	0.0070415093	0.005789677	0.010913597	0.010407969	0.0067135487	0.0067663593
25	6	0.0136762075	0.015561078	0.011252022	0.010882902	0.012806227	0.015470666	0.016254561	0.013919296
25	7	0.010779732	0.008536869	0.008437335	0.008928927	0.0085918335	0.009014949	0.00855262	0.01030481
25	8	0.023372613	0.01626865	0.018253148	0.021007946	0.021448348	0.01866108	0.021762686	0.022168886
25	9	0.011864516	0.015679693	0.012418485	0.0146037415	0.013625949	0.014125547	0.011791639	0.013867762
25	10	0.014460075	0.014978879	0.014551082	0.014273061	0.013638966	0.017166497	0.014167686	0.014444679
25	11	0.010078478	0.010650531	0.011364949	0.008956525	0.010893371	0.011036879	0.01091509	0.009228541
25	12	0.017195206	0.01645354	0.018048506	0.016867472	0.019071959	0.016955195	0.0155613525	0.018453958
25	13	0.013605172	0.011722312	0.009812634	0.011224953	0.011171392	0.01137176	0.012915311	0.012610089
25	14	0.008130005	0.008658263	0.0077248146	0.008752741	0.008393016	0.008167133	0.007081196	0.007766082
25	15	0.010448114	0.009434594	0.009379191	0.010749414	0.011237335	0.013159628	0.009757484	0.0075482232
25	16	0.006788479	0.0074168937	0.00858184	0.0066782283	0.0077258395	0.009090142	0.006737587	0.007951506
25	17	0.009166124	0.0085740555	0.009016394	0.0075349254	0.009876265	0.010778542	0.00760809	0.007226168
25	18	0.005827298	0.005799036	0.0055343024	0.006927694	0.0064444845	0.006938501	0.0065291296	0.0074910345
25	19	0.013718067	0.012938101	0.0134811	0.010936944	0.016610447	0.012051617	0.0112677105	0.014671437
25	20	0.0064882333	0.0071612285	0.007796029	0.010052935	0.012370062	0.010688792	0.008077636	0.008371857
25	21	0.0067036054	0.0062336084	0.006176152	0.0071077677	0.0066127777	0.0068731233	0.006621719	0.0076425006
25	22	0.004911519	0.004776256	0.0036759805	0.0056391507	0.005918277	0.005740929	0.004461774	0.0039348225
25	23	0.0058057895	0.0067735324	0.005333587	0.0067149657	0.007875505	0.0062062866	0.0077685006	0.005375035
25	24	0.00976237	0.010699745	0.009801069	0.008556875	0.009807389	0.009236819	0.009546864	0.008620712
25	25	0.58763254	0.5945073	0.60744756	0.5966704	0.55965316	0.56647545	0.5903194	0.58465046
25	26	0.007971856	0.0078707505	0.0081813885	0.008521121	0.0077785607	0.008698449	0.0071447487	0.007806896
25	27	0.013006277	0.011697003	0.013249179	0.013551874	0.011486625	0.011455772	0.012581611	0.015000789
25	28	0.0038839702	0.0038202875	0.0032943473	0.003903674	0.0052824807	0.004582194	0.004574793	0.0038888918
25	29	0.007857901	0.009553224	0.009441212	0.009578841	0.01043066	0.01103302	0.009200142	0.009842231
25	30	0.014595593	0.010354352	0.013335386	0.010036535	0.010508095	0.00907363	0.008269659	0.010523475
25	31	0.010012104	0.010339065	0.010576807	0.009875459	0.013586744	0.009149542	0.012104643	0.009343797
25	32	0.0109579675	0.014239589	0.01117679	0.011617759	0.011069137	0.012636485	0.010669935	0.010588514
25	33	0.007091478	0.006851277	0.0076070637	0.008410944	0.00749963	0.0069719716	0.0069929874	0.008024031
25	34	0.013987785	0.014661793	0.012978428	0.0137172965	0.013443035	0.011743629	0.012321258	0.013842362
25	35	0.0049812803	0.0050823223	0.0045696464	0.0045662248	0.0061808624	0.006414373	0.006716771	0.0054692025
25	36	0.0075543965	0.009915219	0.008142806	0.008309191	0.009239273	0.009629728	0.00798077	0.007602073
25	37	0.004097066	0.0038523227	0.0030823979	0.0049961032	0.005032442	0.0051430967	0.0045552882	0.0040127547
25	38	0.0064495746	0.005967767	0.005621509	0.004730205	0.008080734	0.007753426	0.0066486867	0.006351368
25	39	0.004878542	0.0048091128	0.003848177	0.0050720074	0.004744873	0.005337692	0.004977223	0.005903893
25	40	0.00762236	0.008151744	0.008459347	0.009230582	0.010445194	0.008512247	0.010190005	0.0077288756
25	41	0.008502478	0.007955082	0.00797776	0.007308604	0.010904319	0.009471215	0.010391095	0.009774934
25	42	0.015224752	0.012237077	0.0142228585	0.014021425	0.011726141	0.014446609	0.014937489	0.015444852
25	43	0.009046883	0.007986101	0.007339938	0.007578536	0.008526928	0.009279648	0.009591051	0.0068804943
25	44	0.011671019	0.011287056	0.010323904	0.010225819	0.009920713	0.010062114	0.010645269	0.010575616
25	45	0.004450045	0.0036813729	0.0035714966	0.0041069877	0.004545924	0.0045659514	0.0037086862	0.0047724075
26	0	0.03450582	0.025213983	0.025364736	0.027044823	0.028726855	0.03053287	0.028764447	0.027611637
26	1	0.023926718	0.022761289	0.023495154	0.020893155	0.022901371	0.03030978	0.019540899	0.0234904
26	2	0.018188495	0.018515978	0.0157798	0.014696515	0.016925808	0.01766232	0.015318714	0.016171249
26	3	0.010550131	0.01264222	0.011983063	0.014481339	0.016669692	0.014563621	0.013050886	0.012300023
26	4	0.014654953	0.015399625	0.01654195	0.018768933	0.01742383	0.013794354	0.017014805	0.015169137
26	5	0.005554493	0.005210321	0.0055139307	0.006167156	0.008283175	0.008993063	0.0056964774	0.0054636896
26	6	0.014838483	0.016713766	0.01564914	0.020195981	0.021527234	0.019825771	0.019905642	0.017832948
26	7	0.022276543	0.022895552	0.022883685	0.023448665	0.02661047	0.024934135	0.023598952	0.025281144
26	8	0.007822481	0.00670348	0.008264255	0.008097532	0.010940504	0.009012359	0.009022189	0.010777242
26	9	0.008559627	0.009308491	0.007951237	0.00980207	0.009124737	0.011548305	0.008131296	0.011297007
26	10	0.028200805	0.025345225	0.0247781	0.02836148	0.02344265	0.02737857	0.022823013	0.025479408
26	11	0.012713199	0.008862229	0.010998644	0.008903097	0.012096759	0.008663355	0.013718802	0.00945991
26	12	0.012224907	0.010093396	0.0091113355	0.011504246	0.010766013	0.010583869	0.007956612	0.011612102
26	13	0.025185524	0.022746854	0.018497372	0.023956584	0.024283636	0.02093373	0.021026231	0.022981508
26	14	0.02290587	0.02043222	0.02150655	0.0182468	0.023083732	0.020830529	0.019227387	0.025629543
26	15	0.011977572	0.010901628	0.010510709	0.012493241	0.011101026	0.010423185	0.010288954	0.009805066
26	16	0.01019945	0.011155052	0.010867825	0.011869154	0.011710924	0.00933692	0.010303909	0.011692156
26	17	0.007034426	0.006869463	0.007865632	0.006866172	0.010376585	0.0076534864	0.008189929	0.007608704
26	18	0.029800065	0.027048465	0.029433865	0.028774718	0.025284614	0.03219062	0.024159778	0.030091677
26	19	0.006208818	0.0067191487	0.006954513	0.0067741843	0.010837061	0.0066669085	0.0077534453	0.0062976913
26	20	0.0074840076	0.008345592	0.0073423167	0.011106281	0.01181737	0.009693499	0.008542324	0.0074542346
26	21	0.009628407	0.011802949	0.011550061	0.00995175	0.013557055	0.011824067	0.009623125	0.010907113
26	22	0.026215242	0.026195226	0.024680438	0.023393577	0.023416067	0.022265766	0.021843612	0.022880552
26	23	0.007882433	0.009522482	0.007907708	0.010801814	0.012119093	0.010189322	0.01027737	0.008924096
26	24	0.024349265	0.022946484	0.02321206	0.023577832	0.017254025	0.021351414	0.020501003	0.021618508
26	25	0.00781291	0.008241051	0.008415403	0.010218257	0.0117970165	0.008420024	0.008532587	0.006610315
26	26	0.2830579	0.31429887	0.31992456	0.29061317	0.21832311	0.26000622	0.30254367	0.28943476
26	27	0.028478248	0.024088077	0.0255632	0.028226478	0.028951343	0.026107002	0.028450185	0.028171765
26	28	0.009859412	0.011742631	0.011252629	0.010817467	0.016410777	0.017308796	0.013102068	0.011197007
26	29	0.014575317	0.016276505	0.018751634	0.01584374	0.017598717	0.017322233	0.017545795	0.015362859
26	30	0.006583099	0.005789439	0.006270793	0.007834051	0.0068027633	0.006658293	0.005816379	0.006136666
26	31	0.006648464	0.008545513	0.007720853	0.010319672	0.011281818	0.006799195	0.009400571	0.010066912
26	32	0.023058515	0.022793204	0.025779814	0.020574907	0.02320711	0.025898714	0.018660022	0.02353805
26	33	0.010176462	0.008740676	0.009634305	0.0084878495	0.011225108	0.0099990815	0.009652525	0.012562335
26	34	0.01055281	0.010679997	0.010028686	0.009315147	0.014257213	0.01082596	0.011193433	0.01370961
26	35	0.008845649	0.009351976	0.007183969	0.008854659	0.015426308	0.009519297	0.010531661	0.009743333
26	36	0.008660645	0.009763098	0.008388325	0.010384829	0.011360983	0.009974739	0.008654947	0.006304395
26	37	0.031605247	0.024235811	0.02355861	0.027833847	0.027635066	0.033526614	0.031569894	0.024323294
26	38	0.014263565	0.014590169	0.014659825	0.016077776	0.01589349	0.015220747	0.013051185	0.013903954
26	39	0.036815852	0.026280293	0.027793437	0.02086796	0.035554048	0.036322974	0.039357077	0.031289738
26	40	0.008184445	0.008835072	0.009533183	0.008382337	0.013539976	0.010847174	0.011504375	0.008512099
26	41	0.0067482227	0.007459018	0.0058196425	0.009265891	0.010649755	0.008218097	0.009326265	0.006674997
26	42	0.028210843	0.027627558	0.029834406	0.03060646	0.027488727	0.026358066	0.023262694	0.03215326
26	43	0.018468356	0.020222407	0.018057857	0.0210576	0.027833179	0.016145153	0.022378098	0.017712912
26	44	0.024779664	0.024206925	0.02298743	0.024815656	0.020362902	0.020866515	0.01988342	0.023800025
26	45	0.009726634	0.011880581	0.010197348	0.009425141	0.014120304	0.012493297	0.009303341	0.010954975
27	0	0.030132327	0.024651296	0.02281559	0.022846041	0.022949254	0.025722006	0.02218404	0.022976078
27	1	0.02280545	0.02566606	0.023952035	0.021406185	0.018439481	0.02486106	0.016283227	0.020204805
27	2	0.012534655	0.012206602	0.0117377825	0.011983601	0.013053649	0.01422416	0.010829262	0.011961285
27	3	0.011665411	0.012971951	0.012817896	0.014237298	0.016388113	0.011939553	0.0134019125	0.013020478
27	4	0.02903239	0.02883587	0.02693538	0.0264509	0.024295377	0.022313615	0.02885	0.025824463
27	5	0.00504909	0.005124231	0.005214841	0.0050394516	0.006647834	0.008040547	0.005182402	0.005013909
27	6	0.017731046	0.022186074	0.022617375	0.022515824	0.023672502	0.025188508	0.026899338	0.021392792
27	7	0.015256713	0.018030414	0.017375171	0.019452117	0.017375486	0.018457804	0.01650115	0.016954243
27	8	0.011637546	0.010042799	0.009705927	0.011709418	0.012604561	0.012752177	0.011170662	0.013276807
27	9	0.010651173	0.010008162	0.010792476	0.0109831635	0.014052393	0.0138691645	0.010460695	0.011795272
27	10	0.030500092	0.033379436	0.040310793	0.034635127	0.026053162	0.03286722	0.025229137	0.02899767
27	11	0.010242447	0.011283191	0.0099646	0.011995908	0.012163035	0.010006867	0.01097856	0.009950004
27	12	0.019447416	0.018978938	0.017837917	0.022975042	0.024256004	0.020806229	0.021171737	0.020951346
27	13	0.033508036	0.03067109	0.026862131	0.034569625	0.031951815	0.031328827	0.029045586	0.04057187
27	14	0.039595302	0.039362013	0.04065762	0.034734648	0.03256165	0.036758818	0.02926805	0.034583166
27	15	0.011614968	0.012911464	0.01271863	0.015345891	0.0155970035	0.014934481	0.013945426	0.011714732
27	16	0.013268499	0.012936405	0.012743017	0.015002047	0.012972963	0.01261935	0.010150315	0.013451037
27	17	0.006312449	0.006463252	0.006789431	0.006182567	0.008044765	0.0075474107	0.00603697	0.005310077
27	18	0.041508418	0.04191789	0.038782496	0.03221107	0.030176176	0.038658474	0.03819874	0.035756703
27	19	0.008714222	0.00827266	0.008899414	0.008143974	0.01433625	0.009770222	0.0076442324	0.010008085
27	20	0.01020641	0.011531169	0.011495654	0.015735883	0.019644313	0.017433528	0.013566954	0.011857685
27	21	0.017281095	0.016371364	0.018833598	0.015288683	0.016971713	0.015791344	0.012405913	0.017009266
27	22	0.016334936	0.014905637	0.013810588	0.016792972	0.015404607	0.016124027	0.012009595	0.012291941
27	23	0.024053896	0.024363447	0.024464162	0.031013524	0.0317832	0.027437495	0.034014914	0.027891928
27	24	0.029026477	0.029822376	0.03081495	0.03137406	0.021252198	0.022887107	0.02229227	0.023768283
27	25	0.01048784	0.013763629	0.014377933	0.018830871	0.01679333	0.014224704	0.015341241	0.013402278
27	26	0.032605898	0.0237651	0.031892963	0.031133298	0.027619898	0.029855326	0.029861102	0.026401224
27	27	0.10716118	0.09876035	0.11602171	0.072540924	0.089069776	0.092481874	0.14500701	0.11181371
27	28	0.010124133	0.011340319	0.008846356	0.0103297	0.012833986	0.013198753	0.009657833	0.008382095
27	29	0.029288804	0.031309478	0.033090092	0.029559359	0.025567014	0.028529264	0.026675364	0.024371222
27	30	0.006844393	0.008140426	0.007417934	0.0074930512	0.007950482	0.009146928	0.0049238913	0.0058235778
27	31	0.0100369835	0.011655704	0.010741601	0.0104167545	0.01178169	0.008727598	0.012476971	0.009882315
27	32	0.020240454	0.028699422	0.02477185	0.025958877	0.02085504	0.025103046	0.019060286	0.022600591
27	33	0.01832419	0.014035546	0.015761938	0.021474497	0.019744875	0.018423384	0.021185284	0.02300703
27	34	0.021259187	0.017325075	0.017080858	0.023343211	0.019462047	0.01705358	0.016893	0.027335083
27	35	0.013602589	0.014580485	0.01406474	0.015145791	0.023938911	0.020254036	0.02050551	0.017857367
27	36	0.007616801	0.009286319	0.0073604295	0.0072963987	0.01028191	0.008987351	0.00794807	0.006418649
27	37	0.018549033	0.0142446	0.011844422	0.017903978	0.014961702	0.017311102	0.016903276	0.013720931
27	38	0.009879075	0.00893617	0.008689705	0.008911199	0.0090399515	0.00932757	0.007093932	0.008747755
27	39	0.01396527	0.013914716	0.011390343	0.013740915	0.015350962	0.013630828	0.017069045	0.015846908
27	40	0.008092237	0.009695367	0.009173178	0.009865827	0.011555275	0.0126351295	0.010258316	0.0084586665
27	41	0.017362107	0.019951787	0.017207652	0.021353384	0.02224175	0.019381868	0.022657499	0.021213133
27	42	0.06262497	0.062219754	0.068157956	0.05908224	0.04617698	0.05642274	0.045844782	0.062559515
27	43	0.04719432	0.046977945	0.03479279	0.048249837	0.059673373	0.044475745	0.057019614	0.04588282
27	44	0.041216068	0.042569004	0.043063015	0.040956203	0.034212507	0.030768566	0.032475613	0.04313692
27	45	0.015414012	0.015935022	0.015303064	0.0137886675	0.018241042	0.01772061	0.013421281	0.016604291
28	0	0.01432151	0.012409348	0.01262309	0.014700102	0.01322233	0.01364335	0.012196724	0.013747646
28	1	0.02950681	0.039648697	0.029249052	0.031906165	0.024269558	0.03267996	0.02482277	0.029578641
28	2	0.028189639	0.024052627	0.032749496	0.023166465	0.023285698	0.023849292	0.016433403	0.023497561
